# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	143308
#@/user_id	77f2e777-e85d-43ee-9e5e-1824289d1c44
wu xian 	無線	c=1 d=1 t=44549
wu xian 	無限	c=5 d=1 t=136046
wu xian de 	無限的	c=1 d=1 t=138699
wu xian dian 	無線電	c=2 d=1.97045 t=114651
wu xian fen lie 	無限分裂	c=1 d=1 t=56422
wu xiang 	五香	c=0 d=0.1 t=138826
wu xiang mao dou 	五香毛豆	c=1 d=1 t=138827
wu xiao ping 	吳小平	c=1 d=1 t=90645
wu xing 	五星	c=1 d=1 t=121431
wu xing 	五行	c=1 d=1 t=134616
wu xing 	悟性	c=1 d=1 t=129253
wu xing 	無形	c=2 d=1.00004 t=82088
wu xiu 	午休	c=2 d=1 t=89535
wu xiu bo 	吳秀波	c=1 d=1 t=98092
wu xue xing 	無血腥	c=1 d=1 t=1415
wu ya 	烏鴉	c=3 d=1 t=111057
wu ya li 	無壓力	c=1 d=1 t=103264
wu ya zui 	烏鴉嘴	c=1 d=1 t=62849
wu yan 	五言	c=2 d=1.98511 t=132226
wu yan hui yu 	污言穢語	c=5 d=1 t=46995
wu yang wu yang 	烏泱烏泱	c=3 d=1 t=139703
wu yi fan 	吳亦凡	c=2 d=1 t=94803
wu yi wei 	誤以爲	c=3 d=1 t=86535
wu you 	烏有	c=0 d=0.1 t=135038
wu you zhi xiang 	烏有之鄉	c=1 d=1 t=135039
wu yu 	無語	c=1 d=1 t=138491
wu yuan 	無緣	c=1 d=1 t=113777
wu yue 	五嶽	c=1 d=1 t=34999
wu yue 	五月	c=1 d=1 t=818
wu yun 	武運	c=1 d=1 t=6692
wu ze jia mian 	無則加勉	c=1 d=1 t=99985
wu zei 	烏賊	c=3 d=1 t=35743
wu zhan shi 	無戰事	c=1 d=1 t=82122
wu zheng zhuang 	無症狀	c=7 d=1 t=71299
wu zhi 	無知	c=3 d=1 t=137745
wu zhi 	物質	c=3 d=1 t=142394
wu zhong 	五種	c=2 d=1.99501 t=120011
wu zhong 	物種	c=5 d=1 t=137988
wu zhong sheng you 	無中生有	c=2 d=1 t=93235
wu zhuang 	武裝	c=2 d=0.1 t=131493
wu zhuang duo quan 	武裝奪權	c=1 d=1 t=120803
wu zhuang qi lai le 	武裝起來了	c=1 d=1 t=89691
wu zi 	物資	c=4 d=1 t=88257
wu zi li 	屋子裏	c=1 d=1 t=74079
xi 	吸	c=1 d=1 t=49437
xi 	喜	c=0 d=0.1 t=43037
xi 	希	c=1 d=1 t=49644
xi 	席	c=3 d=1 t=109007
xi 	息	c=1 d=1 t=35699
xi 	戲	c=2 d=1 t=38973
xi 	汐	c=10 d=2.84271 t=142783
xi 	洗	c=20 d=1.98511 t=136311
xi 	熙	c=1 d=1 t=127662
xi 	稀	c=2 d=1 t=56682
xi 	系	c=9 d=1.00051 t=141192
xi 	細	c=11 d=1 t=140823
xi 	習	c=82 d=0.1 t=134309
xi 	西	c=5 d=1 t=121974
xi 	錫	c=6 d=1 t=141683
xi an 	西安	c=11 d=1 t=114637
xi bai 	洗白	c=3 d=1 t=128729
xi bai bai 	洗白白	c=1 d=1 t=105886
xi ban ya 	西班牙	c=3 d=1 t=136639
xi ban ya yu 	西班牙語	c=1 d=1 t=114450
xi bao 	細胞	c=1 d=1 t=42794
xi bao zi 	習包子	c=12 d=1 t=99784
xi bei jiao 	西北角	c=1 d=1 t=32888
xi bo lai wen 	希伯來文	c=1 d=1 t=124655
xi bu 	西部	c=1 d=1 t=7569
xi bu dong 	洗不動	c=1 d=1 t=54156
xi can 	洗殘	c=1 d=1 t=105866
xi cha 	細查	c=1 d=1 t=129991
xi da da 	習大大	c=5 d=3.42815 t=137430
xi dai 	繫帶	c=1 d=1 t=77531
xi de 	洗得	c=1 d=1 t=53759
xi de hao 	洗得好	c=1 d=1 t=43430
xi di 	洗地	c=7 d=1.956 t=72973
xi dian 	西點	c=1 d=1 t=60482
xi dong 	西東	c=0 d=0.1 t=38606
xi du 	吸毒	c=1 d=1 t=102102
xi er 	喜兒	c=1 d=1 t=35714
xi fa 	洗髮	c=1 d=1 t=96648
xi fa shui 	洗髮水	c=1 d=1 t=96347
xi fang 	西方	c=12 d=1 t=97366
xi fang shi jie 	西方世界	c=1 d=1 t=113990
xi fen 	細分	c=1 d=1 t=128257
xi feng 	西風	c=2 d=1.99005 t=80892
xi fu 	媳婦	c=4 d=2.94092 t=77872
xi fu 	西服	c=4 d=1 t=12949
xi gan 	喜感	c=4 d=1 t=122950
xi gang 	西港	c=1 d=1 t=111427
xi ge 	洗個	c=0 d=0.1 t=75393
xi ge si 	希格斯	c=1 d=1 t=91646
xi ge zao 	洗個澡	c=1 d=1 t=75394
xi gua 	西瓜	c=4 d=2.07628 t=125024
xi gua pi 	西瓜皮	c=2 d=1 t=43290
xi gua rang 	西瓜瓤	c=1 d=1 t=121441
xi guan 	習慣	c=11 d=1 t=137153
xi guan le 	習慣了	c=2 d=1 t=83205
xi guan xing 	習慣性	c=4 d=1 t=98625
xi hai an 	西海岸	c=1 d=1 t=59673
xi han 	稀罕	c=0 d=0.1 t=106296
xi hao 	喜好	c=2 d=1 t=134160
xi hao 	洗好	c=6 d=1 t=131335
xi hao le 	洗好了	c=2 d=1 t=75339
xi hong shi 	西紅柿	c=3 d=1 t=125011
xi hu 	西湖	c=0 d=0.1 t=136469
xi hu long jing 	西湖龍井	c=1 d=1 t=136470
xi hua 	西化	c=2 d=1.00035 t=111721
xi huan 	喜歡	c=29 d=1 t=118303
xi huan chi 	喜歡吃	c=1 d=1 t=95229
xi jia 	習家	c=1 d=1 t=127069
xi jiao 	洗腳	c=1 d=1 t=138245
xi jie 	洗劫	c=0 d=0.1 t=20183
xi jie 	細節	c=10 d=1 t=120726
xi jie le 	洗劫了	c=1 d=1 t=20184
xi jin 	吸進	c=1 d=1 t=104594
xi jin ping 	習近平	c=190 d=1.11361 t=141465
xi jin ping shu fa 	習近平書法	c=1 d=1 t=127851
xi jin ping shuo 	習近平說	c=1 d=1 t=65996
xi jiu 	細究	c=1 d=1 t=24637
xi ju 	喜劇	c=1 d=1 t=103510
xi jun 	細菌	c=2 d=1 t=126811
xi kan 	細看	c=1 d=1 t=73725
xi la 	希臘	c=1 d=1 t=86961
xi la ren 	希臘人	c=1 d=1 t=86975
xi la zi mu 	希臘字母	c=1 d=1 t=86948
xi lai deng 	喜來登	c=1 d=1 t=38267
xi lan 	稀爛	c=1 d=1 t=8027
xi lan 	錫蘭	c=1 d=1 t=50578
xi lan hua 	西蘭花	c=2 d=1 t=86983
xi lao da 	習老大	c=1 d=1 t=134310
xi le 	洗了	c=2 d=1 t=40634
xi le ge 	洗了個	c=1 d=1 t=37051
xi lei 	繫累	c=1 d=1 t=37811
xi li 	犀利	c=1 d=1 t=32588
xi li hu tu 	稀裏糊塗	c=2 d=1 t=90276
xi lian 	洗臉	c=0 d=0.1 t=37532
xi lie 	系列	c=7 d=1 t=143040
xi lie ren wu 	系列任務	c=1 d=1 t=12364
xi ling ren 	繫鈴人	c=1 d=1 t=83854
xi lou 	西樓	c=0 d=0.1 t=130694
xi ma 	戲碼	c=1 d=1 t=14176
xi meng si 	席夢思	c=2 d=1 t=142707
xi mi lu 	西米露	c=1 d=1 t=87082
xi ming ze 	習明澤	c=3 d=1 t=123101
xi nao 	洗腦	c=8 d=1 t=115687
xi ni 	悉尼	c=1 d=0.1 t=113256
xi ni nai ba 	悉尼奶爸	c=1 d=1 t=113257
xi pai 	洗牌	c=1 d=1 t=66264
xi qi 	稀奇	c=1 d=0.1 t=48016
xi qian 	洗錢	c=1 d=1 t=69137
xi qing 	喜慶	c=1 d=1 t=55622
xi qu 	吸取	c=4 d=1 t=103488
xi ren 	喜人	c=2 d=1 t=34854
xi ri 	昔日	c=3 d=1.99501 t=66918
xi rou 	息肉	c=3 d=2.9458 t=78919
xi sang 	喜喪	c=0 d=0.1 t=127185
xi sheng 	犧牲	c=4 d=1 t=125394
xi shi 	稀釋	c=3 d=1 t=77810
xi shi 	西式	c=1 d=1 t=24421
xi shou 	吸收	c=1 d=1 t=130543
xi shou ye 	洗手液	c=1 d=1 t=15173
xi shu 	係數	c=1 d=1 t=112069
xi shu 	洗漱	c=1 d=0.100617 t=7350
xi shu ji 	習書記	c=3 d=1 t=92953
xi shu yi xia 	洗漱一下	c=1 d=1 t=7351
xi song ping chang 	稀鬆平常	c=1 d=1 t=49895
xi su 	習俗	c=0 d=0.1 t=96698
xi su shi 	習俗是	c=1 d=1 t=96699
xi tang ping 	習躺平	c=1 d=1 t=1256
xi te le 	希特勒	c=4 d=1.39259 t=138685
xi tong 	系統	c=32 d=1.00002 t=133558
xi tong nei 	系統內	c=1 d=1 t=124238
xi tou 	洗頭	c=0 d=0.1 t=96641
xi wan 	洗完	c=1 d=0.1 t=114589
xi wan tou 	洗完頭	c=1 d=1 t=114590
xi wang 	希望	c=53 d=2.17711 t=142891
xi wang le 	希望了	c=2 d=1 t=111493
xi wang nen 	希望嫩	c=1 d=1 t=49246
xi wang ni 	希望你	c=1 d=1 t=22442
xi wei 	席位	c=2 d=1 t=109264
xi wen le jian 	喜聞樂見	c=1 d=1 t=62641
xi xi 	洗洗	c=2 d=0.1 t=120997
xi xi bo zi 	洗洗脖子	c=1 d=1 t=111858
xi xi la la 	稀稀拉拉	c=1 d=1 t=96777
xi xi shui 	洗洗睡	c=1 d=1 t=120998
xi xi shui ba 	洗洗睡吧	c=1 d=1 t=7533
xi xiang 	細想	c=2 d=1 t=133358
xi xin 	細心	c=0 d=0.1 t=4227
xi xin he hu 	細心呵護	c=1 d=1 t=4228
xi xue 	吸血	c=2 d=1 t=111395
xi xun 	喜訊	c=1 d=1 t=123044
xi ya 	洗牙	c=5 d=1.99005 t=84070
xi ya 	西亞	c=1 d=1 t=70820
xi ya tu 	西雅圖	c=1 d=1 t=36343
xi yan 	吸菸	c=0 d=0.1 t=16012
xi yan si 	吸菸死	c=1 d=1 t=16013
xi yang hong 	夕陽紅	c=1 d=1 t=133471
xi yao 	西藥	c=1 d=1 t=73683
xi yi 	蜥蜴	c=0 d=0.1 t=72497
xi yi 	西醫	c=1 d=1 t=15933
xi yi fu 	洗衣服	c=1 d=1 t=53764
xi yi ji 	洗衣機	c=2 d=1 t=39086
xi yi ren 	蜥蜴人	c=1 d=1 t=72498
xi yin 	吸引	c=2 d=1 t=78349
xi yin 	吸音	c=1 d=1 t=39513
xi yin hui qu 	吸引回去	c=1 d=1 t=23400
xi yin li 	吸引力	c=2 d=1 t=113701
xi ying 	喜迎	c=6 d=1 t=81945
xi you 	稀有	c=6 d=1 t=65503
xi you ji 	西遊記	c=8 d=1.99501 t=142152
xi yu 	細雨	c=0 d=0.1 t=138956
xi yuan 	西園	c=1 d=1 t=86433
xi zang 	西藏	c=5 d=0.1 t=141230
xi zao 	洗澡	c=14 d=1.37719 t=136208
xi zao qu 	洗澡去	c=1 d=1 t=130672
xi zao shui 	洗澡水	c=1 d=1 t=120762
xi zhi 	細緻	c=2 d=1 t=91889
xi zhi men 	西直門	c=1 d=1 t=13575
xi zhu ren 	系主任	c=1 d=1 t=102971
xi zhu tou 	習豬頭	c=5 d=1 t=45297
xi zhu xi 	習主席	c=15 d=1.00067 t=129242
xi zhua 	繫爪	c=1 d=1 t=110991
xi zhuang 	西裝	c=7 d=1.98511 t=110995
xi zi 	戲子	c=2 d=1 t=73195
xi zong 	習總	c=7 d=1 t=128222
xi zong shu ji 	習總書記	c=2 d=1 t=95975
xia 	下	c=135 d=2.29584 t=141920
xia 	俠	c=3 d=1 t=33447
xia 	嚇	c=8 d=1.53526 t=137705
xia 	夏	c=1 d=1 t=54294
xia 	瑕	c=1 d=1 t=51665
xia 	瞎	c=6 d=1 t=137962
xia 	蝦	c=0 d=0.1 t=138591
xia ai 	狹隘	c=1 d=1 t=64511
xia ba 	下巴	c=5 d=1 t=138179
xia bai 	瞎掰	c=1 d=1 t=11875
xia ban 	下班	c=7 d=1 t=131894
xia ban ben 	下版本	c=1 d=1 t=56005
xia ban ju 	下半句	c=1 d=1 t=25758
xia ban le 	下班了	c=1 d=1 t=687
xia ban lo 	下班咯	c=1 d=1 t=92298
xia ban nian 	下半年	c=3 d=1 t=27724
xia bei zi 	下輩子	c=1 d=1 t=54465
xia bian 	下邊	c=1 d=1 t=11874
xia bian 	瞎編	c=2 d=1 t=89603
xia bu 	下部	c=1 d=1 t=86893
xia bu liao 	下不了	c=2 d=1 t=122816
xia cai 	瞎猜	c=1 d=1 t=92727
xia cao xin 	瞎操心	c=1 d=1 t=89248
xia chang 	下場	c=12 d=1 t=132476
xia che 	下車	c=2 d=1.05756 t=112930
xia che dan 	瞎扯蛋	c=2 d=1 t=134384
xia cheng 	嚇成	c=1 d=1 t=76731
xia chu 	下廚	c=1 d=1 t=14221
xia chuang 	下牀	c=1 d=1 t=19961
xia ci 	下次	c=26 d=1.00007 t=140011
xia da 	下達	c=2 d=1 t=31759
xia da 	瞎打	c=1 d=1 t=10184
xia da xue 	下大學	c=1 d=1 t=98841
xia da yu 	下大雨	c=1 d=1 t=88055
xia dan 	下單	c=5 d=1 t=120612
xia dao 	下到	c=1 d=1 t=57722
xia dao 	嚇到	c=5 d=1 t=104829
xia de 	下得	c=1 d=1 t=122836
xia de 	下的	c=3 d=0.1 t=138792
xia de 	嚇得	c=2 d=1 t=121219
xia de shou 	下的手	c=1 d=1 t=138793
xia di yu 	下地獄	c=1 d=0.1 t=126817
xia dian 	下點	c=3 d=1 t=96433
xia die 	下跌	c=2 d=1 t=137412
xia duan 	下端	c=1 d=1 t=86461
xia fa 	下發	c=1 d=0.1 t=92234
xia fa le 	下發了	c=1 d=1 t=92235
xia fan 	下凡	c=0 d=0.1 t=64198
xia fei ji 	下飛機	c=2 d=1 t=140084
xia feng 	下風	c=1 d=1 t=17234
xia fu ben 	下副本	c=1 d=1 t=6366
xia ge yue 	下個月	c=1 d=1 t=22124
xia gong fu 	下功夫	c=1 d=1 t=129293
xia gui 	下跪	c=2 d=1 t=141261
xia guo 	下過	c=0 d=0.1 t=71187
xia guo yu 	下過雨	c=1 d=1 t=71188
xia hai 	下海	c=1 d=1 t=138100
xia hu 	嚇唬	c=1 d=0.1 t=64415
xia hu wo 	嚇唬我	c=1 d=1 t=64416
xia hu xi dao 	下呼吸道	c=1 d=1 t=85620
xia hua 	下滑	c=2 d=1 t=88264
xia hui 	下回	c=1 d=1 t=57593
xia ji 	下級	c=2 d=1 t=33369
xia ji 	夏季	c=1 d=1 t=50655
xia jia 	下家	c=2 d=1.93707 t=119871
xia jia 	下架	c=3 d=1.13399 t=103203
xia jiang 	下降	c=7 d=1.0053 t=129005
xia jiang le 	下降了	c=1 d=1 t=15598
xia jiao zi 	下餃子	c=1 d=1 t=109991
xia jie 	下屆	c=2 d=1 t=70606
xia jiu 	下酒	c=1 d=1 t=120420
xia ke 	俠客	c=0 d=0.1 t=71372
xia ke xing 	俠客行	c=1 d=1 t=71373
xia lai 	下來	c=15 d=1 t=124089
xia le 	下了	c=9 d=1 t=141946
xia le 	瞎了	c=2 d=1 t=99908
xia le ban 	下了班	c=1 d=1 t=3383
xia lian 	下聯	c=1 d=1 t=142478
xia liang 	下樑	c=1 d=1 t=13743
xia ling 	下令	c=5 d=1 t=139420
xia ling ying 	夏令營	c=1 d=1 t=139909
xia lou 	下樓	c=3 d=1.01764 t=4534
xia lu xiang feng 	狹路相逢	c=1 d=1 t=46189
xia luo 	下落	c=1 d=1 t=54931
xia luo bu ming 	下落不明	c=1 d=1 t=105331
xia lv 	俠侶	c=1 d=1 t=47218
xia ma 	下馬	c=1 d=1 t=15430
xia mang 	瞎忙	c=0 d=0.1 t=57900
xia mang huo 	瞎忙活	c=1 d=1 t=57901
xia men 	廈門	c=3 d=1 t=140024
xia mian 	下面	c=23 d=1 t=141733
xia niao 	嚇尿	c=2 d=1 t=87923
xia niao ku zi 	嚇尿褲子	c=1 d=1 t=17532
xia pao 	嚇跑	c=0 d=0.1 t=91028
xia pao le 	嚇跑了	c=1 d=1 t=91029
xia po 	下坡	c=1 d=1 t=86757
xia pu 	夏普	c=1 d=1 t=3486
xia qu 	下去	c=7 d=0.1 t=130356
xia qu 	轄區	c=3 d=1 t=100394
xia ren 	嚇人	c=10 d=1 t=141661
xia ren 	蝦仁	c=1 d=1 t=86101
xia ren wu 	下任務	c=1 d=1 t=27505
xia shan 	下山	c=0 d=0.1 t=103361
xia shou 	下手	c=4 d=1 t=135115
xia shou le 	下手了	c=1 d=1 t=58715
xia shu 	下屬	c=4 d=1 t=134993
xia shui 	下水	c=9 d=1 t=86717
xia shuo 	瞎說	c=3 d=0.1 t=140635
xia shuo ba da 	瞎說八大	c=1 d=1 t=105334
xia shuo ba dao 	瞎說八道	c=2 d=1 t=132901
xia shuo sha 	瞎說啥	c=1 d=1 t=124545
xia si 	嚇死	c=1 d=0.1 t=129604
xia si ni 	嚇死你	c=1 d=1 t=129605
xia si wo le 	嚇死我了	c=1 d=1 t=50563
xia tai 	下臺	c=2 d=1 t=128741
xia tai jie 	下臺階	c=1 d=1 t=94621
xia ti 	下體	c=1 d=1 t=136764
xia tian 	夏天	c=2 d=1 t=120302
xia wa 	夏娃	c=1 d=1 t=8901
xia wan 	瞎玩	c=1 d=1 t=52661
xia wei yi 	夏威夷	c=2 d=1 t=135288
xia wen 	下文	c=0 d=0.1 t=33700
xia wen 	瞎問	c=1 d=1 t=125467
xia wen jian 	下文件	c=1 d=1 t=33701
xia wo 	嚇我	c=1 d=1 t=119222
xia wu 	下午	c=23 d=1 t=135242
xia xian 	下線	c=1 d=1 t=104049
xia xian 	下限	c=5 d=1 t=141983
xia xiang 	下鄉	c=2 d=1.04243 t=106663
xia xiang 	瞎想	c=1 d=1 t=97912
xia xue tian 	下雪天	c=1 d=1 t=3321
xia yi 	下一	c=2 d=1 t=79066
xia yi bo 	下一波	c=1 d=1 t=102372
xia yi bu 	下一步	c=4 d=1 t=109286
xia yi dai 	下一代	c=1 d=1 t=73278
xia yi ge 	下一個	c=11 d=1.8781 t=138096
xia yi ge hua ti 	下一個話題	c=1 d=1 t=86562
xia yi ge wen ti 	下一個問題	c=1 d=1 t=132554
xia yi hua ti 	下一話題	c=1 d=1 t=39340
xia yi ji 	下一級	c=1 d=1 t=60336
xia yi lun 	下一輪	c=1 d=1 t=23354
xia yi pi 	下一批	c=1 d=1 t=69639
xia yi qi 	下一起	c=1 d=1 t=30014
xia yi tiao 	嚇一跳	c=1 d=1 t=89843
xia yi zhan 	下一站	c=1 d=1 t=104623
xia you 	下游	c=1 d=1 t=69580
xia you guo 	下油鍋	c=2 d=1.94176 t=127259
xia yu 	下雨	c=4 d=0.1 t=120290
xia yu le 	下雨了	c=1 d=1 t=131042
xia zai 	下載	c=18 d=2.70008 t=134582
xia zai bei 	下載唄	c=1 d=1 t=58590
xia zai liang 	下載量	c=1 d=1 t=66573
xia zhi 	夏至	c=1 d=1 t=68048
xia zhou 	下週	c=8 d=1 t=141619
xia zhou er 	下週二	c=1 d=1 t=122040
xia zhou yi 	下週一	c=5 d=1 t=132368
xia zhu 	下注	c=1 d=0.1 t=138158
xia zou 	下走	c=1 d=1 t=96765
xia zou 	嚇走	c=1 d=1 t=94040
xia zui 	下嘴	c=1 d=1 t=139683
xian 	仙	c=0 d=0.1 t=16423
xian 	先	c=60 d=1.00362 t=143206
xian 	嫌	c=2 d=1 t=84326
xian 	弦	c=2 d=1 t=143035
xian 	掀	c=0 d=0.1 t=121996
xian 	獻	c=1 d=1 t=47772
xian 	現	c=1 d=1 t=52499
xian 	線	c=11 d=1 t=137157
xian 	縣	c=4 d=1.96561 t=143200
xian 	賢	c=1 d=1 t=29710
xian 	閒	c=2 d=1 t=122569
xian 	限	c=2 d=1 t=118204
xian 	險	c=4 d=1 t=118740
xian 	顯	c=1 d=1 t=17019
xian 	鹹	c=1 d=1 t=88700
xian an 	先按	c=1 d=1 t=98650
xian ba 	先把	c=10 d=1 t=131798
xian bai 	顯擺	c=1 d=1 t=87435
xian ban 	仙班	c=1 d=1 t=112434
xian bing 	餡餅	c=2 d=1 t=121328
xian bu ji 	先不急	c=1 d=1 t=141509
xian bu zhu 	閒不住	c=1 d=1 t=8591
xian cai 	鹹菜	c=1 d=1 t=103293
xian chang 	獻唱	c=1 d=1 t=122483
xian chang 	現場	c=15 d=1 t=138804
xian chang zhi bo 	現場直播	c=1 d=1 t=121191
xian cheng 	現成	c=3 d=1 t=99950
xian cheng 	縣城	c=2 d=1 t=104010
xian cheng li 	縣城裏	c=1 d=1 t=84799
xian chi 	先吃	c=0 d=0.1 t=24729
xian chi ge 	先吃個	c=1 d=1 t=24730
xian chu lai 	先出來	c=1 d=1 t=80193
xian chuang 	舷窗	c=1 d=1 t=120883
xian cong 	先從	c=0 d=0.1 t=117769
xian da 	先打	c=0 d=0.1 t=59776
xian da ben 	先打本	c=1 d=1 t=59777
xian dai 	現代	c=6 d=1 t=110060
xian dai hua 	現代化	c=1 d=1 t=107626
xian dai ren 	現代人	c=2 d=1 t=109706
xian de 	閒得	c=4 d=1 t=100019
xian dei 	先得	c=1 d=1 t=102513
xian ding 	限定	c=1 d=1 t=122890
xian ding yi 	先定義	c=1 d=1 t=65522
xian dou 	仙都	c=1 d=1 t=134053
xian dou 	先都	c=1 d=1 t=134054
xian duo guo 	先躲過	c=1 d=1 t=84726
xian e 	限額	c=4 d=2.80584 t=139164
xian er 	餡兒	c=2 d=1 t=123850
xian er bing 	餡兒餅	c=3 d=1 t=95226
xian fa 	憲法	c=15 d=1.96079 t=127225
xian fan 	嫌犯	c=1 d=1 t=89298
xian fang 	先放	c=1 d=1 t=128956
xian feng 	先鋒	c=0 d=0.1 t=23307
xian feng ying 	先鋒營	c=1 d=1 t=23308
xian fu yong xiang 	仙福永享	c=1 d=1 t=16424
xian gei 	獻給	c=2 d=1 t=32913
xian gen 	先跟	c=1 d=1 t=72548
xian gong fu 	閒工夫	c=1 d=1 t=19104
xian gou 	限購	c=1 d=1 t=134613
xian guo gai 	掀鍋蓋	c=1 d=1 t=121997
xian hou 	先後	c=1 d=1 t=111941
xian hua 	閒話	c=2 d=1 t=115035
xian hua 	鮮花	c=1 d=1 t=9938
xian jie 	銜接	c=1 d=1 t=124304
xian jin 	先進	c=11 d=0.1 t=114230
xian jin 	現金	c=6 d=1.06721 t=133950
xian jin dao 	先進到	c=2 d=1 t=123017
xian jin de 	先進的	c=1 d=1 t=109306
xian jin ru 	先進入	c=1 d=1 t=19398
xian jing 	陷阱	c=2 d=1 t=139461
xian ka 	顯卡	c=3 d=1 t=142934
xian kai 	先開	c=1 d=1 t=4917
xian kan kan 	先看看	c=2 d=1 t=50384
xian ke you zhong 	鮮克有終	c=1 d=1 t=126115
xian lai 	先來	c=1 d=1 t=68253
xian li 	先例	c=1 d=1 t=127988
xian liao 	閒聊	c=5 d=1 t=99373
xian lin 	仙林	c=1 d=1 t=10049
xian liu 	限流	c=2 d=1.89137 t=118203
xian liu zhe ba 	先留着吧	c=1 d=1 t=141437
xian lu 	線路	c=0 d=0.1 t=40279
xian mai 	先買	c=1 d=1 t=140227
xian ming 	鮮明	c=1 d=1 t=53179
xian mu 	羨慕	c=9 d=1 t=100231
xian na 	先拿	c=1 d=1 t=138322
xian na chu lai 	先拿出來	c=1 d=1 t=62794
xian pang 	顯胖	c=1 d=1 t=124993
xian qi 	嫌棄	c=7 d=1 t=139957
xian qi lai 	掀起來	c=1 d=1 t=65781
xian qian 	閒錢	c=1 d=1 t=3023
xian qu 	先去	c=4 d=1.00031 t=104671
xian qu 	先驅	c=2 d=1 t=21758
xian ran 	顯然	c=4 d=1.79057 t=108385
xian ren 	仙人	c=1 d=1 t=130747
xian ren 	現任	c=2 d=1 t=61317
xian ren 	線人	c=13 d=1.0357 t=124799
xian ren 	閒人	c=2 d=1 t=77981
xian ren qiu 	仙人球	c=1 d=1 t=118117
xian ren shuo 	線人說	c=1 d=1 t=124594
xian ren tiao 	仙人跳	c=1 d=1 t=128137
xian ren zhang 	仙人掌	c=2 d=1.00015 t=119843
xian rou 	鮮肉	c=1 d=1 t=39220
xian ru wei zhu 	先入爲主	c=1 d=1 t=133157
xian shang 	線上	c=2 d=1.25795 t=3268
xian shang che 	先上車	c=1 d=1 t=111115
xian sheng 	先生	c=3 d=0.1 t=133925
xian shi 	先是	c=1 d=1 t=125433
xian shi 	現實	c=3 d=1 t=137221
xian shi 	顯示	c=23 d=1.02789 t=142284
xian shi qi 	顯示器	c=13 d=1.81465 t=122994
xian shi yan 	先試驗	c=1 d=1 t=35818
xian shi zhong 	現實中	c=3 d=1 t=102386
xian shou 	先手	c=1 d=1 t=5458
xian shu ru 	先輸入	c=1 d=1 t=3104
xian shuo le 	先說了	c=1 d=1 t=27483
xian su 	限速	c=2 d=1 t=116915
xian su du 	線速度	c=1 d=1 t=111584
xian tui xia 	先退下	c=1 d=1 t=66241
xian wen 	先問	c=1 d=1 t=69634
xian xia 	線下	c=3 d=0.1 t=132143
xian xia 	閒暇	c=0 d=0.1 t=17313
xian xia jian mian 	線下見面	c=1 d=1 t=132144
xian xia lai 	閒下來	c=1 d=1 t=122787
xian xia shi jian 	閒暇時間	c=1 d=1 t=17314
xian xia shou wei qiang 	先下手爲強	c=1 d=1 t=120959
xian xiang 	現象	c=5 d=0.1 t=110874
xian xing 	先行	c=2 d=1 t=133159
xian xing 	現行	c=1 d=1 t=92979
xian xing 	線性	c=1 d=1 t=129106
xian xing 	顯性	c=1 d=1 t=139644
xian xing zhe 	先行者	c=1 d=1 t=48214
xian xue 	鮮血	c=1 d=1 t=39100
xian yan 	顯眼	c=0 d=0.1 t=101990
xian yi 	嫌疑	c=5 d=1 t=81802
xian yi ren 	嫌疑人	c=1 d=1 t=54101
xian yong 	先用	c=1 d=1 t=134375
xian you 	現有	c=3 d=1 t=119085
xian yu 	鹹魚	c=2 d=1 t=83452
xian zai 	現在	c=399 d=1.03113 t=142358
xian zai jiu shi 	現在就是	c=1 d=1 t=85987
xian zai shi 	現在是	c=7 d=1 t=96276
xian zai yao 	現在要	c=1 d=1 t=23077
xian zai yi xue 	現在醫學	c=1 d=1 t=15934
xian zhang 	縣長	c=1 d=1 t=104014
xian zhao 	先照	c=1 d=1 t=135782
xian zhe 	閒着	c=5 d=1 t=116224
xian zhe mei shi 	閒着沒事	c=2 d=1 t=134506
xian zheng fu 	縣政府	c=1 d=1 t=72062
xian zhi 	限制	c=14 d=1.00003 t=138056
xian zhong 	獻忠	c=2 d=1 t=115130
xian zhong 	限重	c=1 d=1 t=135888
xian zhong qiu 	獻忠求	c=1 d=1 t=109610
xian zhou 	線軸	c=1 d=1 t=60875
xian zhua zhu 	先抓住	c=1 d=1 t=120482
xian zhuang 	現狀	c=7 d=1 t=126142
xian zi 	弦子	c=2 d=1.95123 t=123381
xian zuo 	先做	c=0 d=0.1 t=116680
xian zuo le 	先做了	c=1 d=1 t=116681
xiang 	像	c=51 d=0.1 t=134531
xiang 	向	c=20 d=1.00968 t=137282
xiang 	想	c=120 d=1.28083 t=141557
xiang 	相	c=5 d=1 t=122474
xiang 	祥	c=1 d=1 t=138357
xiang 	箱	c=0 d=0.1 t=74323
xiang 	翔	c=2 d=1 t=61620
xiang 	象	c=4 d=1 t=126196
xiang 	響	c=4 d=1 t=108079
xiang 	項	c=4 d=1 t=141706
xiang 	香	c=7 d=1 t=138123
xiang ba 	想把	c=2 d=1 t=119064
xiang ban fa 	想辦法	c=1 d=1 t=62759
xiang bi 	相比	c=4 d=1 t=138267
xiang bi yu 	相比於	c=2 d=1.0048 t=48543
xiang bi zhi xia 	相比之下	c=4 d=1.00035 t=126449
xiang bu dao 	想不到	c=6 d=1 t=124621
